alert_id,timestamp,device,tier,severity,anomaly_type,csaf_status,vote_total,risk_score,detectors
ALT-00499,2026-01-01 00:29:04,iPad,MEDIUM,0.3669855427831255,normal,SUPPRESSED,2,0.3802176657167786,"NDT,RRCF"
ALT-00284,2026-01-01 00:03:31,Apple Watch,MEDIUM,0.36634968743691565,normal,SUPPRESSED,2,0.39193389511993076,"NDT,RRCF"
ALT-00285,2026-01-01 00:03:32,Apple Watch,MEDIUM,0.36523995729013503,normal,SUPPRESSED,2,0.357628941023465,"NDT,RRCF"
ALT-00068,2026-01-01 00:31:23,iPhone,MEDIUM,0.3646915822402341,normal,SUPPRESSED,2,0.4225856835269415,"NDT,RRCF"
ALT-00356,2026-01-01 00:27:28,Apple Watch,MEDIUM,0.3542460823060826,normal,SUPPRESSED,2,0.36414793853882815,"NDT,RRCF"
ALT-00170,2026-01-01 00:12:13,MacBook,MEDIUM,0.3537292037774966,normal,SUPPRESSED,2,0.37714793077720765,"NDT,RRCF"
ALT-00013,2026-01-01 00:04:32,iPhone,MEDIUM,0.34843998912723173,normal,SUPPRESSED,2,0.3564032620499682,"NDT,RRCF"
ALT-00422,2026-01-01 00:49:54,Apple Watch,MEDIUM,0.3480876454629073,normal,SUPPRESSED,2,0.3498165181906607,"NDT,RRCF"
ALT-00215,2026-01-01 00:30:50,MacBook,MEDIUM,0.34239273302824125,normal,SUPPRESSED,2,0.3167473499843722,"NDT,RRCF"
ALT-00372,2026-01-01 00:34:43,Apple Watch,MEDIUM,0.34060856849005183,normal,SUPPRESSED,2,0.36603865913413225,"NDT,RRCF"
ALT-00140,2026-01-01 00:02:04,MacBook,MEDIUM,0.3385094038720615,normal,SUPPRESSED,2,0.3479550132149921,"NDT,RRCF"
ALT-00200,2026-01-01 00:24:47,MacBook,MEDIUM,0.33562215599570927,normal,SUPPRESSED,2,0.3878064352066693,"NDT,RRCF"
ALT-00457,2026-01-01 00:14:46,iPad,MEDIUM,0.3297392714576577,normal,SUPPRESSED,2,0.27178767465165177,"NDT,RRCF"
ALT-00010,2026-01-01 00:04:26,iPhone,MEDIUM,0.3273124228115486,normal,SUPPRESSED,2,0.31041041224490906,"σ-Data,NDT"
ALT-00518,2026-01-01 00:36:33,iPad,MEDIUM,0.3208844887465983,normal,SUPPRESSED,2,0.3621420574295731,"NDT,RRCF"
ALT-00102,2026-01-01 00:40:06,iPhone,MEDIUM,0.3182992809062724,normal,SUPPRESSED,2,0.30495825266316134,"NDT,RRCF"
ALT-00515,2026-01-01 00:33:56,iPad,MEDIUM,0.316027907582754,normal,SUPPRESSED,2,0.30554225985153893,"NDT,RRCF"
ALT-00214,2026-01-01 00:30:49,MacBook,MEDIUM,0.3120739471243782,normal,SUPPRESSED,2,0.2991407057123472,"NDT,RRCF"
ALT-00216,2026-01-01 00:30:51,MacBook,MEDIUM,0.3066179903338588,normal,SUPPRESSED,2,0.266418188656167,"NDT,RRCF"
ALT-00217,2026-01-01 00:30:52,MacBook,MEDIUM,0.30481972684822844,normal,SUPPRESSED,2,0.2831728127595436,"NDT,RRCF"
ALT-00531,2026-01-01 00:41:08,iPad,MEDIUM,0.3003350613570557,normal,SUPPRESSED,2,0.3019922577919054,"NDT,RRCF"
ALT-00393,2026-01-01 00:40:29,Apple Watch,MEDIUM,0.29411013964977256,normal,SUPPRESSED,2,0.25272266826931333,"NDT,RRCF"
ALT-00394,2026-01-01 00:40:30,Apple Watch,MEDIUM,0.29003349345942675,normal,SUPPRESSED,2,0.24732697879448345,"NDT,RRCF"
ALT-00197,2026-01-01 00:23:58,MacBook,MEDIUM,0.28815510154800844,normal,SUPPRESSED,2,0.2497861191863011,"σ-Data,σ-Err"
ALT-00199,2026-01-01 00:24:46,MacBook,MEDIUM,0.2859791210665181,normal,SUPPRESSED,2,0.24391772373764292,"NDT,RRCF"
ALT-00243,2026-01-01 00:40:36,MacBook,MEDIUM,0.28331647746829536,normal,SUPPRESSED,2,0.2571381424054518,"σ-Data,NDT"
ALT-00213,2026-01-01 00:30:48,MacBook,MEDIUM,0.2798290222513527,normal,SUPPRESSED,2,0.23600357236195993,"NDT,RRCF"
ALT-00306,2026-01-01 00:09:55,Apple Watch,MEDIUM,0.2762240731313462,normal,SUPPRESSED,2,0.2381386527490648,"NDT,RRCF"
ALT-00458,2026-01-01 00:14:47,iPad,MEDIUM,0.27573771025737115,normal,SUPPRESSED,2,0.25469412148406384,"NDT,RRCF"
ALT-00103,2026-01-01 00:40:07,iPhone,MEDIUM,0.2720463840395582,normal,SUPPRESSED,2,0.2522800953002256,"NDT,RRCF"
ALT-00336,2026-01-01 00:19:48,Apple Watch,LOW,0.9142388463644713,latency_spike,PROBABLE,6,0.9161637649423267,"σ-Data,σ-Err,NDT,RRCF"
ALT-00496,2026-01-01 00:29:01,iPad,LOW,0.9015360817808719,latency_spike,CONFIRMED,6,0.8618193955607124,"σ-Data,σ-Err,NDT,RRCF"
ALT-00288,2026-01-01 00:03:36,Apple Watch,LOW,0.9000325716975178,latency_spike,PROBABLE,6,0.8933052614504337,"σ-Data,σ-Err,NDT,RRCF"
ALT-00206,2026-01-01 00:26:24,MacBook,LOW,0.8891381246564339,latency_spike,PROBABLE,6,0.8921065959271891,"σ-Data,σ-Err,NDT,RRCF"
ALT-00283,2026-01-01 00:03:30,Apple Watch,LOW,0.8826447890496716,latency_spike,PROBABLE,6,0.8470557739585238,"σ-Data,σ-Err,NDT,RRCF"
ALT-00348,2026-01-01 00:25:17,Apple Watch,LOW,0.8763140068207819,latency_spike,CONFIRMED,6,0.8138332323280528,"σ-Data,σ-Err,NDT,RRCF"
ALT-00240,2026-01-01 00:38:38,MacBook,LOW,0.8641751589557738,overheat,PROBABLE,4,0.9863756089049845,"σ-Data,σ-Err"
ALT-00150,2026-01-01 00:06:42,MacBook,LOW,0.8630080223341209,latency_spike,CONFIRMED,6,0.8107796056412788,"σ-Data,σ-Err,NDT,RRCF"
ALT-00104,2026-01-01 00:41:20,iPhone,LOW,0.8600506539928151,latency_spike,PROBABLE,6,0.8429452321243451,"σ-Data,σ-Err,NDT,RRCF"
ALT-00120,2026-01-01 00:47:38,iPhone,LOW,0.8521194414801065,latency_spike,PROBABLE,6,0.8109352199756125,"σ-Data,σ-Err,NDT,RRCF"
ALT-00022,2026-01-01 00:10:53,iPhone,LOW,0.841204356783815,latency_spike,CONFIRMED,6,0.7538591131582101,"σ-Data,σ-Err,NDT,RRCF"
ALT-00487,2026-01-01 00:26:17,iPad,LOW,0.8399452308429449,latency_spike,CONFIRMED,6,0.7858227553949546,"σ-Data,σ-Err,NDT,RRCF"
ALT-00298,2026-01-01 00:07:19,Apple Watch,LOW,0.8275933934123954,overheat,PROBABLE,4,0.9226422314422484,"σ-Data,σ-Err"
ALT-00312,2026-01-01 00:12:31,Apple Watch,LOW,0.8268489849096127,latency_spike,CONFIRMED,6,0.7327903259826914,"σ-Data,σ-Err,NDT,RRCF"
ALT-00257,2026-01-01 00:45:10,MacBook,LOW,0.8240391929142389,latency_spike,PROBABLE,5,0.8240728738979112,"σ-Data,σ-Err,NDT"
ALT-00178,2026-01-01 00:16:19,MacBook,LOW,0.8135284423728539,overheat,PROBABLE,4,0.9274633081859822,"σ-Data,σ-Err"
ALT-00477,2026-01-01 00:23:02,iPad,LOW,0.8054340861790579,latency_spike,PROBABLE,6,0.721942992275797,"σ-Data,σ-Err,NDT,RRCF"
ALT-00510,2026-01-01 00:32:10,iPad,LOW,0.8035406410130844,latency_spike,PROBABLE,5,0.7982097604027188,"σ-Data,σ-Err,NDT"
ALT-00439,2026-01-01 00:06:41,iPad,LOW,0.802213321805115,latency_spike,PROBABLE,6,0.7302,"σ-Data,σ-Err,NDT,RRCF"
ALT-00181,2026-01-01 00:16:51,MacBook,LOW,0.7989535567831788,overheat,PROBABLE,4,0.9261397093448548,"σ-Data,σ-Err"
ALT-00357,2026-01-01 00:27:31,Apple Watch,LOW,0.7977225610435693,overheat,CONFIRMED,5,0.7805698454829207,"σ-Data,σ-Err,RRCF"
ALT-00388,2026-01-01 00:39:28,Apple Watch,LOW,0.7976453301146373,latency_spike,PROBABLE,6,0.7201150905224282,"σ-Data,σ-Err,NDT,RRCF"
ALT-00481,2026-01-01 00:23:38,iPad,LOW,0.7971755427764872,latency_spike,CONFIRMED,5,0.7994038303372152,"σ-Data,σ-Err,RRCF"
ALT-00264,2026-01-01 00:47:45,MacBook,LOW,0.7924605481625381,latency_spike,PROBABLE,5,0.7781749876783042,"σ-Data,σ-Err,RRCF"
ALT-00169,2026-01-01 00:12:12,MacBook,LOW,0.7923801739856394,latency_spike,PROBABLE,6,0.7016222425103643,"σ-Data,σ-Err,NDT,RRCF"
ALT-00502,2026-01-01 00:29:07,iPad,LOW,0.7845983760057854,latency_spike,PROBABLE,5,0.7820111055278508,"σ-Data,σ-Err,RRCF"
ALT-00398,2026-01-01 00:41:50,Apple Watch,LOW,0.778469547233565,latency_spike,SUPPRESSED,5,0.8095656139139102,"σ-Data,σ-Err,NDT,RRCF"
ALT-00339,2026-01-01 00:22:08,Apple Watch,LOW,0.7772756912471807,cpu_spike,PROBABLE,5,0.7686047140698692,"σ-Data,σ-Err,NDT"
ALT-00143,2026-01-01 00:03:26,MacBook,LOW,0.7759981097175171,latency_spike,PROBABLE,5,0.7781900973312079,"σ-Data,σ-Err,NDT"
ALT-00434,2026-01-01 00:05:20,iPad,LOW,0.7702109186810322,overheat,CONFIRMED,5,0.7114626422461648,"σ-Data,σ-Err,RRCF"
ALT-00430,2026-01-01 00:04:20,iPad,LOW,0.76574134050914,latency_spike,CONFIRMED,5,0.7416511899562586,"σ-Data,σ-Err,RRCF"
ALT-00154,2026-01-01 00:06:59,MacBook,LOW,0.7630093368776558,latency_spike,PROBABLE,4,0.8463772368456849,"σ-Data,σ-Err"
ALT-00075,2026-01-01 00:32:45,iPhone,LOW,0.7574321029195902,latency_spike,SUPPRESSED,5,0.7614304258346499,"σ-Data,σ-Err,NDT,RRCF"
ALT-00231,2026-01-01 00:35:27,MacBook,LOW,0.7552264663711636,latency_spike,PROBABLE,5,0.7087107772852728,"σ-Data,σ-Err,RRCF"
ALT-00309,2026-01-01 00:11:50,Apple Watch,LOW,0.75211729240677,cpu_spike,CONFIRMED,5,0.7002897689846914,"σ-Data,σ-Err,NDT"
ALT-00319,2026-01-01 00:13:10,Apple Watch,LOW,0.7511265195796484,overheat,PROBABLE,4,0.8037172104685923,"σ-Data,σ-Err"
ALT-00347,2026-01-01 00:23:44,Apple Watch,LOW,0.7503402519210068,overheat,CONFIRMED,4,0.7728628856789201,"σ-Data,σ-Err"
ALT-00192,2026-01-01 00:23:04,MacBook,LOW,0.7470185767416978,overheat,PROBABLE,4,0.8123850954187486,"σ-Data,σ-Err"
ALT-00450,2026-01-01 00:11:41,iPad,LOW,0.7419810483118654,overheat,PROBABLE,4,0.8003159504841016,"σ-Data,σ-Err"
ALT-00275,2026-01-01 00:48:49,MacBook,LOW,0.7394354406312408,latency_spike,PROBABLE,4,0.8094615896147911,"σ-Data,σ-Err"
ALT-00305,2026-01-01 00:09:54,Apple Watch,LOW,0.7380992214818053,latency_spike,SUPPRESSED,5,0.7386450617510025,"σ-Data,σ-Err,NDT,RRCF"
ALT-00093,2026-01-01 00:38:30,iPhone,LOW,0.7363394266263271,latency_spike,SUPPRESSED,5,0.6772323777105451,"σ-Data,σ-Err,NDT,RRCF"
ALT-00038,2026-01-01 00:16:46,iPhone,LOW,0.7357100207745955,latency_spike,PROBABLE,5,0.7137989992818837,"σ-Data,σ-Err,NDT,RRCF"
ALT-00514,2026-01-01 00:33:55,iPad,LOW,0.7325370266271896,latency_spike,SUPPRESSED,5,0.6990325253257013,"σ-Data,σ-Err,NDT,RRCF"
ALT-00517,2026-01-01 00:36:32,iPad,LOW,0.7325366659808755,latency_spike,SUPPRESSED,5,0.6597833321903482,"σ-Data,σ-Err,NDT,RRCF"
ALT-00433,2026-01-01 00:05:19,iPad,LOW,0.7324989878318406,latency_spike,SUPPRESSED,5,0.6987028567960815,"σ-Data,σ-Err,NDT,RRCF"
ALT-00194,2026-01-01 00:23:36,MacBook,LOW,0.7316006358496584,latency_spike,SUPPRESSED,5,0.6609220182492369,"σ-Data,σ-Err,NDT,RRCF"
ALT-00368,2026-01-01 00:33:10,Apple Watch,LOW,0.7282618341597397,overheat,CONFIRMED,4,0.7371411498806542,"σ-Data,σ-Err"
ALT-00545,2026-01-01 00:47:03,iPad,LOW,0.7274822096979701,latency_spike,SUPPRESSED,5,0.6791811562582805,"σ-Data,σ-Err,NDT,RRCF"
ALT-00452,2026-01-01 00:13:25,iPad,LOW,0.7159721831785064,latency_spike,SUPPRESSED,5,0.664599794268013,"σ-Data,σ-Err,NDT,RRCF"
ALT-00375,2026-01-01 00:35:49,Apple Watch,LOW,0.7114257428139604,cpu_spike,CONFIRMED,4,0.7282464285298745,"σ-Data,σ-Err"
ALT-00146,2026-01-01 00:05:02,MacBook,LOW,0.7110531400507109,latency_spike,SUPPRESSED,5,0.6537962064267775,"σ-Data,σ-Err,NDT,RRCF"
ALT-00369,2026-01-01 00:33:19,Apple Watch,LOW,0.7109623196604516,cpu_spike,CONFIRMED,4,0.7271608810940934,"σ-Data,σ-Err"
ALT-00332,2026-01-01 00:18:22,Apple Watch,LOW,0.7104072521797032,overheat,PROBABLE,4,0.7220191492131115,"σ-Data,σ-Err"
ALT-00244,2026-01-01 00:41:27,MacBook,LOW,0.7067816672114309,latency_spike,SUPPRESSED,5,0.6429727641132426,"σ-Data,σ-Err,NDT,RRCF"
ALT-00105,2026-01-01 00:41:21,iPhone,LOW,0.7061468134315942,latency_spike,SUPPRESSED,5,0.6417261705341385,"σ-Data,σ-Err,NDT,RRCF"
ALT-00370,2026-01-01 00:34:41,Apple Watch,LOW,0.7036278358137159,latency_spike,SUPPRESSED,5,0.6212103798267526,"σ-Data,σ-Err,NDT,RRCF"
ALT-00241,2026-01-01 00:38:41,MacBook,LOW,0.6963593424050593,overheat,PROBABLE,4,0.7127622332548307,"σ-Data,σ-Err"
ALT-00258,2026-01-01 00:45:14,MacBook,LOW,0.6950080200531158,overheat,SUPPRESSED,4,0.6842726260144523,"σ-Data,σ-Err,RRCF"
ALT-00530,2026-01-01 00:41:07,iPad,LOW,0.6934835730832902,latency_spike,SUPPRESSED,5,0.5983985477314097,"σ-Data,σ-Err,NDT,RRCF"
ALT-00546,2026-01-01 00:47:04,iPad,LOW,0.6915794054480763,latency_spike,SUPPRESSED,5,0.6155635121371614,"σ-Data,σ-Err,NDT,RRCF"
ALT-00335,2026-01-01 00:18:56,Apple Watch,LOW,0.6911717160324025,cpu_spike,SUPPRESSED,4,0.6926936007947447,"σ-Data,σ-Err,NDT"
ALT-00304,2026-01-01 00:09:29,Apple Watch,LOW,0.6910054719418874,cpu_spike,SUPPRESSED,4,0.6856062669410242,"σ-Data,σ-Err,NDT"
ALT-00346,2026-01-01 00:23:35,Apple Watch,LOW,0.6871832596474013,cpu_spike,SUPPRESSED,4,0.6774816939410494,"σ-Data,σ-Err,NDT"
ALT-00131,2026-01-01 00:49:09,iPhone,LOW,0.6857841153129409,latency_spike,SUPPRESSED,4,0.6909601533597224,"σ-Data,σ-Err,RRCF"
ALT-00392,2026-01-01 00:40:28,Apple Watch,LOW,0.6837518236161552,latency_spike,SUPPRESSED,5,0.5943374638536322,"σ-Data,σ-Err,NDT,RRCF"
ALT-00402,2026-01-01 00:42:25,Apple Watch,LOW,0.6796102503414125,cpu_spike,PROBABLE,3,0.799712874818852,"σ-Data,σ-Err"
ALT-00272,2026-01-01 00:48:34,MacBook,LOW,0.6774481725084471,latency_spike,SUPPRESSED,4,0.6587099171437082,"σ-Data,σ-Err,RRCF"
ALT-00373,2026-01-01 00:35:09,Apple Watch,LOW,0.6764806104742571,latency_spike,SUPPRESSED,4,0.6698045295997033,"σ-Data,σ-Err,RRCF"
ALT-00011,2026-01-01 00:04:30,iPhone,LOW,0.6747940138955688,latency_spike,SUPPRESSED,4,0.6952939236517652,"σ-Data,σ-Err,NDT,RRCF"
ALT-00028,2026-01-01 00:13:50,iPhone,LOW,0.6722320627464284,latency_spike,SUPPRESSED,5,0.5808638205975626,"σ-Data,σ-Err,NDT,RRCF"
ALT-00049,2026-01-01 00:21:24,iPhone,LOW,0.6698453860788031,overheat,SUPPRESSED,4,0.6766579385277887,"σ-Data,σ-Err,NDT"
ALT-00046,2026-01-01 00:19:26,iPhone,LOW,0.6675760192043688,latency_spike,SUPPRESSED,4,0.6510072365322526,"σ-Data,σ-Err,NDT"
ALT-00218,2026-01-01 00:30:53,MacBook,LOW,0.6670728243991535,latency_spike,SUPPRESSED,4,0.6444779198457886,"σ-Data,σ-Err,RRCF"
ALT-00227,2026-01-01 00:34:56,MacBook,LOW,0.6649608789527826,latency_spike,SUPPRESSED,4,0.666738277083249,"σ-Data,σ-Err,NDT"
ALT-00456,2026-01-01 00:14:45,iPad,LOW,0.6642254432809984,latency_spike,SUPPRESSED,5,0.563600687656575,"σ-Data,σ-Err,NDT,RRCF"
ALT-00172,2026-01-01 00:12:16,MacBook,LOW,0.6633065301846105,latency_spike,SUPPRESSED,4,0.6342678936434555,"σ-Data,σ-Err,RRCF"
ALT-00061,2026-01-01 00:28:51,iPhone,LOW,0.6626400308946108,latency_spike,SUPPRESSED,4,0.6762375457191354,"σ-Data,σ-Err,NDT,RRCF"
ALT-00080,2026-01-01 00:33:08,iPhone,LOW,0.6619509454442546,latency_spike,SUPPRESSED,4,0.6450257997244392,"σ-Data,σ-Err,RRCF"
ALT-00307,2026-01-01 00:10:10,Apple Watch,LOW,0.6617299132784097,latency_spike,SUPPRESSED,4,0.6399202258343865,"σ-Data,σ-Err,RRCF"
ALT-00428,2026-01-01 00:03:30,iPad,LOW,0.6590871183187972,latency_spike,SUPPRESSED,4,0.6784574734548728,"σ-Data,σ-Err,NDT,RRCF"
ALT-00308,2026-01-01 00:10:48,Apple Watch,LOW,0.6580898857551851,latency_spike,SUPPRESSED,4,0.6375572169993826,"σ-Data,σ-Err,RRCF"
ALT-00338,2026-01-01 00:20:16,Apple Watch,LOW,0.6529767544356564,latency_spike,SUPPRESSED,4,0.6276499630120653,"σ-Data,σ-Err,RRCF"
ALT-00173,2026-01-01 00:12:17,MacBook,LOW,0.6506861274236138,latency_spike,SUPPRESSED,3,0.7426749244448885,"σ-Data,σ-Err"
ALT-00230,2026-01-01 00:35:24,MacBook,LOW,0.6439462207697855,overheat,PROBABLE,3,0.7334324123466383,"σ-Data,σ-Err"
ALT-00198,2026-01-01 00:24:45,MacBook,LOW,0.6419882965593864,latency_spike,SUPPRESSED,4,0.6261816208373663,"σ-Data,σ-Err,NDT,RRCF"
ALT-00533,2026-01-01 00:41:29,iPad,LOW,0.6405500695058679,latency_spike,SUPPRESSED,4,0.6137795995598911,"σ-Data,σ-Err,RRCF"
ALT-00326,2026-01-01 00:15:44,Apple Watch,LOW,0.6337398452489587,cpu_spike,SUPPRESSED,3,0.6971846120581978,"σ-Data,σ-Err"
ALT-00421,2026-01-01 00:49:53,Apple Watch,LOW,0.6334359059062424,latency_spike,SUPPRESSED,4,0.6275523302116848,"σ-Data,σ-Err,NDT,RRCF"
ALT-00537,2026-01-01 00:42:50,iPad,LOW,0.6311970867717178,overheat,PROBABLE,3,0.7083016791501869,"σ-Data,σ-Err"
ALT-00030,2026-01-01 00:15:31,iPhone,LOW,0.625961846650922,latency_spike,SUPPRESSED,4,0.6129152295503649,"σ-Data,σ-Err,NDT,RRCF"
ALT-00235,2026-01-01 00:37:23,MacBook,LOW,0.6256968598607189,latency_spike,SUPPRESSED,4,0.5908535999514922,"σ-Data,σ-Err,RRCF"
ALT-00212,2026-01-01 00:30:47,MacBook,LOW,0.6237935355028816,latency_spike,SUPPRESSED,4,0.6227673347685587,"σ-Data,σ-Err,NDT,RRCF"
ALT-00293,2026-01-01 00:06:04,Apple Watch,LOW,0.6213706599338231,latency_spike,SUPPRESSED,4,0.6103126929595654,"σ-Data,σ-Err,NDT,RRCF"
ALT-00083,2026-01-01 00:35:32,iPhone,LOW,0.6205405395578076,latency_spike,SUPPRESSED,4,0.6172687429627521,"σ-Data,σ-Err,NDT,RRCF"
ALT-00232,2026-01-01 00:36:04,MacBook,LOW,0.6196718372051742,latency_spike,SUPPRESSED,3,0.64574935830492,"σ-Data,σ-Err"
ALT-00554,2026-01-01 00:48:52,iPad,LOW,0.6167883857128553,latency_spike,SUPPRESSED,4,0.5937336595929892,"σ-Data,σ-Err,NDT,RRCF"
ALT-00261,2026-01-01 00:47:24,MacBook,LOW,0.616667325766369,overheat,SUPPRESSED,3,0.6444455429439482,"σ-Data,σ-Err"
ALT-00002,2026-01-01 00:00:29,iPhone,LOW,0.61219594903674,latency_spike,SUPPRESSED,3,0.6421755614361611,"σ-Data,σ-Err"
ALT-00521,2026-01-01 00:37:13,iPad,LOW,0.6119139283622972,latency_spike,SUPPRESSED,4,0.5491733356014303,"σ-Data,σ-Err,RRCF"
ALT-00412,2026-01-01 00:45:24,Apple Watch,LOW,0.6106783796052175,overheat,SUPPRESSED,3,0.650918945876289,"σ-Data,σ-Err"
ALT-00444,2026-01-01 00:08:10,iPad,LOW,0.6067493487795007,latency_spike,SUPPRESSED,3,0.6236448190237588,"σ-Data,σ-Err"
ALT-00504,2026-01-01 00:29:46,iPad,LOW,0.6044923156506117,latency_spike,SUPPRESSED,3,0.6241538594176862,"σ-Data,σ-Err"
ALT-00325,2026-01-01 00:15:33,Apple Watch,LOW,0.6039927559488107,latency_spike,SUPPRESSED,4,0.554214068035423,"σ-Data,σ-Err,NDT,RRCF"
ALT-00276,2026-01-01 00:49:03,MacBook,LOW,0.5956232482377305,latency_spike,SUPPRESSED,3,0.6503505867393458,"σ-Data,σ-Err,RRCF"
ALT-00410,2026-01-01 00:45:03,Apple Watch,LOW,0.5925806850531871,cpu_spike,SUPPRESSED,3,0.6055702329228891,"σ-Data,σ-Err"
ALT-00233,2026-01-01 00:36:52,MacBook,LOW,0.5899016238027691,latency_spike,SUPPRESSED,3,0.6320440433758273,"σ-Data,σ-Err,RRCF"
ALT-00416,2026-01-01 00:46:53,Apple Watch,LOW,0.5891440660847294,overheat,SUPPRESSED,3,0.6296725885417995,"σ-Data,σ-Err,NDT"
ALT-00296,2026-01-01 00:06:41,Apple Watch,LOW,0.5854464703677914,latency_spike,SUPPRESSED,3,0.6072255987611338,"σ-Data,σ-Err"
ALT-00445,2026-01-01 00:08:25,iPad,LOW,0.5817430376282348,overheat,SUPPRESSED,3,0.5899420997507616,"σ-Data,σ-Err"
ALT-00382,2026-01-01 00:38:12,Apple Watch,LOW,0.578689446806567,latency_spike,SUPPRESSED,4,0.5368680700930062,"σ-Data,σ-Err,NDT,RRCF"
ALT-00050,2026-01-01 00:21:27,iPhone,LOW,0.5768807985110426,latency_spike,SUPPRESSED,4,0.5160619046200596,"σ-Data,σ-Err,NDT,RRCF"
ALT-00067,2026-01-01 00:31:22,iPhone,LOW,0.5744283269520923,latency_spike,SUPPRESSED,4,0.5213451186915056,"σ-Data,σ-Err,NDT,RRCF"
ALT-00376,2026-01-01 00:36:44,Apple Watch,LOW,0.5732451903480612,latency_spike,SUPPRESSED,4,0.4999519710604382,"σ-Data,σ-Err,NDT,RRCF"
ALT-00042,2026-01-01 00:17:33,iPhone,LOW,0.5701792890361507,latency_spike,SUPPRESSED,4,0.5272745369174833,"σ-Data,σ-Err,NDT,RRCF"
ALT-00403,2026-01-01 00:42:40,Apple Watch,LOW,0.5681667307727527,latency_spike,SUPPRESSED,3,0.5796043769499095,"σ-Data,σ-Err,RRCF"
ALT-00333,2026-01-01 00:18:36,Apple Watch,LOW,0.564919005679745,overheat,SUPPRESSED,2,0.682533314346885,"σ-Data,σ-Err"
ALT-00101,2026-01-01 00:40:05,iPhone,LOW,0.5635575365007015,latency_spike,SUPPRESSED,4,0.5081162107345479,"σ-Data,σ-Err,NDT,RRCF"
ALT-00289,2026-01-01 00:05:05,Apple Watch,LOW,0.5620549335034606,overheat,SUPPRESSED,2,0.6649632853753445,"σ-Data,σ-Err"
ALT-00442,2026-01-01 00:07:30,iPad,LOW,0.5585534406475685,latency_spike,SUPPRESSED,2,0.6712889110052103,"σ-Data,σ-Err"
ALT-00252,2026-01-01 00:43:14,MacBook,LOW,0.5559561936816986,latency_spike,SUPPRESSED,4,0.5097453019709854,"σ-Data,σ-Err,NDT,RRCF"
ALT-00085,2026-01-01 00:37:01,iPhone,LOW,0.5546947605753506,latency_spike,SUPPRESSED,4,0.45118364838187436,"σ-Data,σ-Err,NDT,RRCF"
ALT-00139,2026-01-01 00:02:03,MacBook,LOW,0.5520179651537701,latency_spike,SUPPRESSED,4,0.4580684819964526,"σ-Data,σ-Err,NDT,RRCF"
ALT-00157,2026-01-01 00:09:05,MacBook,LOW,0.5519674544545896,latency_spike,SUPPRESSED,4,0.44139259632912886,"σ-Data,σ-Err,NDT"
ALT-00318,2026-01-01 00:13:08,Apple Watch,LOW,0.5446105219084759,cpu_spike,SUPPRESSED,2,0.6518675670343326,"σ-Data,σ-Err"
ALT-00327,2026-01-01 00:15:51,Apple Watch,LOW,0.5410547876665843,latency_spike,SUPPRESSED,3,0.5492728737796354,"σ-Data,σ-Err,RRCF"
ALT-00163,2026-01-01 00:11:14,MacBook,LOW,0.5333289818584287,latency_spike,SUPPRESSED,4,0.4296223771714553,"σ-Data,σ-Err,NDT,RRCF"
ALT-00355,2026-01-01 00:27:27,Apple Watch,LOW,0.5309924213283531,latency_spike,SUPPRESSED,4,0.454193098753601,"σ-Data,σ-Err,NDT,RRCF"
ALT-00473,2026-01-01 00:21:46,iPad,LOW,0.5152628101033788,latency_spike,SUPPRESSED,3,0.47904921051641386,"σ-Data,σ-Err,RRCF"
ALT-00461,2026-01-01 00:15:09,iPad,LOW,0.5135676750396458,overheat,SUPPRESSED,2,0.5742601915666011,"σ-Data,σ-Err"
ALT-00174,2026-01-01 00:12:26,MacBook,LOW,0.5119846375128865,latency_spike,SUPPRESSED,2,0.5902968869286601,"σ-Data,σ-Err"
ALT-00395,2026-01-01 00:41:20,Apple Watch,LOW,0.5071082528203895,overheat,SUPPRESSED,2,0.6063047552100767,"σ-Data,σ-Err"
ALT-00301,2026-01-01 00:08:22,Apple Watch,LOW,0.5054849930959697,overheat,SUPPRESSED,2,0.5863522110959442,"σ-Data,σ-Err"
ALT-00158,2026-01-01 00:09:17,MacBook,LOW,0.5043883191335619,cpu_spike,SUPPRESSED,3,0.4412152714532291,"σ-Data,σ-Err"
ALT-00415,2026-01-01 00:46:16,Apple Watch,LOW,0.5008734581988252,overheat,SUPPRESSED,2,0.5709338128628615,"σ-Data,σ-Err"
ALT-00391,2026-01-01 00:40:08,Apple Watch,LOW,0.5007215441681571,overheat,SUPPRESSED,2,0.5465554507510836,"σ-Data,σ-Err"
ALT-00528,2026-01-01 00:40:40,iPad,LOW,0.498619913320803,overheat,SUPPRESSED,3,0.47181995654700704,"σ-Data,σ-Err,NDT"
ALT-00471,2026-01-01 00:21:10,iPad,LOW,0.4961140656953402,latency_spike,SUPPRESSED,3,0.4657979790022887,"σ-Data,σ-Err,RRCF"
ALT-00556,2026-01-01 00:49:14,iPad,LOW,0.491246494170246,latency_spike,SUPPRESSED,2,0.5431363573752905,"σ-Data,σ-Err"
ALT-00411,2026-01-01 00:45:09,Apple Watch,LOW,0.48746856238118474,cpu_spike,SUPPRESSED,2,0.5013364928575302,σ-Err
ALT-00322,2026-01-01 00:14:26,Apple Watch,LOW,0.48576564602659467,cpu_spike,SUPPRESSED,3,0.4688082118871884,"σ-Data,σ-Err,NDT"
